FID_,Id,ORIG_FID,x,y
,0,703,-84.3905607217,33.7006720144
,0,704,-84.387324434,33.700677837
,0,705,-84.3840881454,33.7006835748
,0,706,-84.3808518559,33.7006892278
,0,707,-84.3776155655,33.7006947961
,0,708,-84.3743792742,33.7007002796
,0,709,-84.371142982,33.7007056783
,0,710,-84.367906689,33.7007109922
,0,711,-84.3646703951,33.7007162213
,0,712,-84.3614341004,33.7007213657
,0,713,-84.3581978049,33.7007264253
,0,714,-84.3549615086,33.7007314002
,0,715,-84.3517252115,33.7007362902
,0,716,-84.3484889137,33.7007410955
,0,717,-84.5459130659,33.7029977798
,0,718,-84.542676737,33.7030076724
,0,719,-84.5394404065,33.7030174803
,0,720,-84.5362040745,33.7030272033
,0,721,-84.5329677409,33.7030368416
,0,722,-84.5297314059,33.7030463951
,0,723,-84.5264950692,33.7030558639
,0,724,-84.5232587311,33.7030652478
,0,725,-84.5200223915,33.703074547
,0,726,-84.5167860504,33.7030837614
,0,727,-84.5135497078,33.703092891
,0,728,-84.5103133638,33.7031019359
,0,729,-84.5070770184,33.7031108959
,0,730,-84.5038406715,33.7031197712
,0,731,-84.5006043232,33.7031285617
,0,732,-84.4973679736,33.7031372674
,0,733,-84.4941316225,33.7031458884
,0,734,-84.4908952701,33.7031544245
,0,735,-84.4876589163,33.7031628759
,0,736,-84.4844225612,33.7031712425
,0,737,-84.4811862047,33.7031795244
,0,738,-84.4779498469,33.7031877214
,0,739,-84.4747134878,33.7031958337
,0,740,-84.4714771275,33.7032038612
,0,741,-84.4682407658,33.7032118039
,0,742,-84.4650044029,33.7032196618
,0,743,-84.4617680388,33.7032274349
,0,744,-84.4585316734,33.7032351233
,0,745,-84.4552953068,33.7032427269
,0,746,-84.452058939,33.7032502457
,0,747,-84.44882257,33.7032576797
,0,748,-84.4423498284,33.7032722934
,0,749,-84.4391134559,33.7032794731
,0,750,-84.4358770823,33.703286568
,0,751,-84.4326407075,33.7032935781
,0,752,-84.4294043316,33.7033005034
,0,753,-84.4261679546,33.703307344
,0,754,-84.4229315766,33.7033140998
,0,755,-84.4196951974,33.7033207708
,0,756,-84.4164588172,33.703327357
,0,757,-84.413222436,33.7033338584
,0,758,-84.4099860537,33.703340275
,0,759,-84.4067496704,33.7033466069
,0,760,-84.4035132861,33.703352854
,0,761,-84.4002769008,33.7033590163
,0,762,-84.3970405145,33.7033650938
,0,763,-84.3938041273,33.7033710865
,0,764,-84.3905677391,33.7033769945
,0,765,-84.38733135,33.7033828176
,0,766,-84.38409496,33.703388556
,0,767,-84.380858569,33.7033942096
,0,768,-84.3776221772,33.7033997784
,0,769,-84.3743857844,33.7034052625
,0,770,-84.3711493908,33.7034106617
,0,771,-84.3679129964,33.7034159762
,0,772,-84.3646766011,33.7034212059
,0,773,-84.361440205,33.7034263508
,0,774,-84.358203808,33.7034314109
,0,775,-84.3549674103,33.7034363862
,0,776,-84.3517310118,33.7034412768
,0,777,-84.3484946124,33.7034460826
,0,778,-84.5459249534,33.7057027201
,0,779,-84.5426885231,33.7057126137
,0,780,-84.5394520912,33.7057224226
,0,781,-84.5362156577,33.7057321466
,0,782,-84.5329792227,33.7057417859
,0,783,-84.5297427862,33.7057513404
,0,784,-84.5265063481,33.7057608101
,0,785,-84.5232699086,33.705770195
,0,786,-84.5200334675,33.7057794951
,0,787,-84.516797025,33.7057887105
,0,788,-84.513560581,33.705797841
,0,789,-84.5103241356,33.7058068868
,0,790,-84.5070876887,33.7058158477
,0,791,-84.5038512404,33.7058247239
,0,792,-84.5006147906,33.7058335153
,0,793,-84.4973783395,33.7058422219
,0,794,-84.494141887,33.7058508437
,0,795,-84.4909054332,33.7058593808
,0,796,-84.4876689779,33.705867833
,0,797,-84.4844325214,33.7058762005
,0,798,-84.4811960635,33.7058844832
,0,799,-84.4779596042,33.705892681
,0,800,-84.4747231437,33.7059007941
,0,801,-84.4714866819,33.7059088224
,0,802,-84.4682502188,33.7059167659
,0,803,-84.4650137545,33.7059246247
,0,804,-84.4617772889,33.7059323986
,0,805,-84.4585408221,33.7059400877
,0,806,-84.455304354,33.7059476921
,0,807,-84.4520678848,33.7059552117
,0,808,-84.4488314143,33.7059626465
,0,809,-84.4455949427,33.7059699964
,0,810,-84.4423584699,33.7059772616
,0,811,-84.4391219959,33.705984442
,0,812,-84.4358855208,33.7059915377
,0,813,-84.4326490446,33.7059985485
,0,814,-84.4294125673,33.7060054745
,0,815,-84.4261760889,33.7060123158
,0,816,-84.4229396094,33.7060190722
,0,817,-84.4197031288,33.7060257439
,0,818,-84.4164666471,33.7060323308
,0,819,-84.4132301644,33.7060388329
,0,820,-84.4099936807,33.7060452502
,0,821,-84.406757196,33.7060515827
,0,822,-84.4035207102,33.7060578304
,0,823,-84.4002842235,33.7060639933
,0,824,-84.3970477358,33.7060700714
,0,825,-84.3938112471,33.7060760648
,0,826,-84.3905747575,33.7060819733
,0,827,-84.3873382669,33.7060877971
,0,828,-84.3841017754,33.7060935361
,0,829,-84.380865283,33.7060991902
,0,830,-84.3776287897,33.7061047596
,0,831,-84.3743922956,33.7061102442
,0,832,-84.3711558005,33.706115644
,0,833,-84.3679193046,33.706120959
,0,834,-84.3646828079,33.7061261893
,0,835,-84.3614463103,33.7061313347
,0,836,-84.3582098119,33.7061363953
,0,837,-84.3549733127,33.7061413712
,0,838,-84.3517368128,33.7061462622
,0,839,-84.348500312,33.7061510685
,0,840,-84.5459368426,33.7084076592
,0,841,-84.5427003108,33.7084175539
,0,842,-84.5394637774,33.7084273637
,0,843,-84.5362272425,33.7084370888
,0,844,-84.5329907061,33.708446729
,0,845,-84.5297541681,33.7084562845
,0,846,-84.5265176286,33.7084657551
,0,847,-84.5232810876,33.708475141
,0,848,-84.520044545,33.708484442
,0,849,-84.5168080011,33.7084936583
,0,850,-84.5135714556,33.7085027898
,0,851,-84.5103349087,33.7085118365
,0,852,-84.5070983604,33.7085207984
,0,853,-84.5038618106,33.7085296754
,0,854,-84.5006252594,33.7085384677
,0,855,-84.4973887069,33.7085471752
,0,856,-84.4941521529,33.7085557979
,0,857,-84.4909155976,33.7085643358
,0,858,-84.4876790409,33.7085727889
,0,859,-84.4844424829,33.7085811572
,0,860,-84.4812059235,33.7085894408
,0,861,-84.4779693629,33.7085976395
,0,862,-84.4747328009,33.7086057534
,0,863,-84.4714962376,33.7086137825
,0,864,-84.4682596731,33.7086217268
,0,865,-84.4650231073,33.7086295863
,0,866,-84.4617865402,33.7086373611
,0,867,-84.458549972,33.708645051
,0,868,-84.4553134025,33.7086526561
,0,869,-84.4520768317,33.7086601765
,0,870,-84.4488402598,33.708667612
,0,871,-84.4456036867,33.7086749627
,0,872,-84.4423671125,33.7086822287
,0,873,-84.4391305371,33.7086894098
,0,874,-84.4358939605,33.7086965062
,0,875,-84.4326573829,33.7087035177
,0,876,-84.4294208041,33.7087104444
,0,877,-84.4261842242,33.7087172864
,0,878,-84.4229476432,33.7087240435
,0,879,-84.4197110612,33.7087307159
,0,880,-84.4164744781,33.7087373034
,0,881,-84.4132378939,33.7087438062
,0,882,-84.4100013087,33.7087502241
,0,883,-84.4067647225,33.7087565573
,0,884,-84.4035281353,33.7087628056
,0,885,-84.4002915472,33.7087689692
,0,886,-84.397054958,33.7087750479
,0,887,-84.3938183678,33.7087810419
,0,888,-84.3905817768,33.708786951
,0,889,-84.3873451847,33.7087927754
,0,890,-84.3841085918,33.7087985149
,0,891,-84.3808719979,33.7088041697
,0,892,-84.3776354032,33.7088097396
,0,893,-84.3743988076,33.7088152248
,0,894,-84.371162211,33.7088206251
,0,895,-84.3679256137,33.7088259407
,0,896,-84.3646890155,33.7088311714
,0,897,-84.3614524165,33.7088363174
,0,898,-84.3582158166,33.7088413785
,0,899,-84.354979216,33.7088463549
,0,900,-84.3517426145,33.7088512464
,0,901,-84.3485060123,33.7088560532
,0,902,-84.5362388288,33.7111420297
,0,903,-84.5330021909,33.7111516709
,0,904,-84.5297655515,33.7111612273
,0,905,-84.5265289105,33.7111706989
,0,906,-84.523292268,33.7111800858
,0,907,-84.520055624,33.7111893878
,0,908,-84.5168189786,33.711198605
,0,909,-84.5135823317,33.7112077374
,0,910,-84.5103456833,33.711216785
,0,911,-84.5071090335,33.7112257478
,0,912,-84.5038723823,33.7112346258
,0,913,-84.5006357296,33.711243419
,0,914,-84.4973990756,33.7112521273
,0,915,-84.4941624202,33.7112607509
,0,916,-84.4909257634,33.7112692897
,0,917,-84.4876891052,33.7112777436
,0,918,-84.4844524457,33.7112861128
,0,919,-84.4812157849,33.7112943972
,0,920,-84.4779791228,33.7113025967
,0,921,-84.4747424593,33.7113107114
,0,922,-84.4715057946,33.7113187414
,0,923,-84.4682691286,33.7113266865
,0,924,-84.4650324613,33.7113345468
,0,925,-84.4617957928,33.7113423224
,0,926,-84.4585591231,33.7113500131
,0,927,-84.4553224521,33.711357619
,0,928,-84.4520857799,33.7113651401
,0,929,-84.4488491065,33.7113725764
,0,930,-84.445612432,33.7113799278
,0,931,-84.4423757563,33.7113871945
,0,932,-84.4391390794,33.7113943764
,0,933,-84.4359024014,33.7114014734
,0,934,-84.4326657222,33.7114084857
,0,935,-84.429429042,33.7114154131
,0,936,-84.4261923606,33.7114222558
,0,937,-84.4229556782,33.7114290136
,0,938,-84.4197189946,33.7114356866
,0,939,-84.4164823101,33.7114422749
,0,940,-84.4132456245,33.7114487783
,0,941,-84.4100089378,33.7114551969
,0,942,-84.4067722501,33.7114615307
,0,943,-84.4035355615,33.7114677797
,0,944,-84.4002988718,33.7114739438
,0,945,-84.3970621811,33.7114800232
,0,946,-84.3938254895,33.7114860178
,0,947,-84.390588797,33.7114919275
,0,948,-84.3873521035,33.7114977525
,0,949,-84.3841154091,33.7115034926
,0,950,-84.3808787137,33.7115091479
,0,951,-84.3776420175,33.7115147184
,0,952,-84.3744053204,33.7115202041
,0,953,-84.3711686224,33.711525605
,0,954,-84.3679319236,33.7115309211
,0,955,-84.3646952239,33.7115361524
,0,956,-84.3614585234,33.7115412989
,0,957,-84.3582218221,33.7115463605
,0,958,-84.35498512,33.7115513374
,0,959,-84.3517484171,33.7115562294
,0,960,-84.3485117134,33.7115610367
,0,961,-84.5362504167,33.7138469694
,0,962,-84.5330136773,33.7138566116
,0,963,-84.5297769364,33.713866169
,0,964,-84.5265401939,33.7138756416
,0,965,-84.52330345,33.7138850294
,0,966,-84.5200667045,33.7138943323
,0,967,-84.5168299576,33.7139035505
,0,968,-84.5135932092,33.7139126838
,0,969,-84.5103564593,33.7139217323
,0,970,-84.5071197081,33.713930696
,0,971,-84.5038829553,33.7139395749
,0,972,-84.5006462012,33.713948369
,0,973,-84.4974094457,33.7139570783
,0,974,-84.4941726888,33.7139657027
,0,975,-84.4909359305,33.7139742423
,0,976,-84.4876991709,33.7139826972
,0,977,-84.4844624099,33.7139910672
,0,978,-84.4812256476,33.7139993524
,0,979,-84.477988884,33.7140075528
,0,980,-84.4747521191,33.7140156683
,0,981,-84.4715153529,33.7140236991
,0,982,-84.4682785854,33.714031645
,0,983,-84.4650418166,33.7140395061
,0,984,-84.4618050466,33.7140472824
,0,985,-84.4585682754,33.7140549739
,0,986,-84.4553315029,33.7140625806
,0,987,-84.4520947293,33.7140701025
,0,988,-84.4488579544,33.7140775395
,0,989,-84.4456211784,33.7140848918
,0,990,-84.4423844012,33.7140921592
,0,991,-84.4391476228,33.7140993418
,0,992,-84.4359108433,33.7141064396
,0,993,-84.4326740627,33.7141134525
,0,994,-84.4294372809,33.7141203807
,0,995,-84.4262004981,33.714127224
,0,996,-84.4229637142,33.7141339825
,0,997,-84.4197269292,33.7141406562
,0,998,-84.4164901431,33.7141472451
,0,999,-84.413253356,33.7141537492
,0,1000,-84.4100165679,33.7141601684
,0,1001,-84.4067797787,33.7141665029
,0,1002,-84.4035429886,33.7141727525
,0,1003,-84.4003061974,33.7141789173
,0,1004,-84.3970694053,33.7141849973
,0,1005,-84.3938326122,33.7141909925
,0,1006,-84.3905958181,33.7141969028
,0,1007,-84.3873590232,33.7142027283
,0,1008,-84.3841222273,33.7142084691
,0,1009,-84.3808854304,33.714214125
,0,1010,-84.3776486327,33.7142196961
,0,1011,-84.3744118341,33.7142251823
,0,1012,-84.3711750347,33.7142305838
,0,1013,-84.3679382344,33.7142359004
,0,1014,-84.3647014332,33.7142411322
,0,1015,-84.3614646312,33.7142462792
,0,1016,-84.3582278284,33.7142513414
,0,1017,-84.3549910248,33.7142563187
,0,1018,-84.3517542204,33.7142612113
,0,1019,-84.3485174152,33.714266019
,0,1020,-84.5362620061,33.7165519079
,0,1021,-84.5330251652,33.7165615511
,0,1022,-84.5297883228,33.7165711095
,0,1023,-84.5265514789,33.716580583
,0,1024,-84.5233146334,33.7165899718
,0,1025,-84.5200777865,33.7165992757
,0,1026,-84.516840938,33.7166084947
,0,1027,-84.5136040882,33.716617629
,0,1028,-84.5006566742,33.7166533178
,0,1029,-84.4974198172,33.716662028
,0,1030,-84.4941829588,33.7166706533
,0,1031,-84.490946099,33.7166791938
,0,1032,-84.4877092379,33.7166876495
,0,1033,-84.4844723754,33.7166960204
,0,1034,-84.4812355116,33.7167043064
,0,1035,-84.4779986465,33.7167125076
,0,1036,-84.4747617801,33.716720624
,0,1037,-84.4715249124,33.7167286556
,0,1038,-84.4682880434,33.7167366023
,0,1039,-84.4650511732,33.7167444642
,0,1040,-84.4618143017,33.7167522413
,0,1041,-84.4585774289,33.7167599336
,0,1042,-84.455340555,33.7167675411
,0,1043,-84.4521036798,33.7167750637
,0,1044,-84.4488668035,33.7167825015
,0,1045,-84.4456299259,33.7167898545
,0,1046,-84.4423930472,33.7167971226
,0,1047,-84.4391561674,33.716804306
,0,1048,-84.4359192864,33.7168114045
,0,1049,-84.4326824043,33.7168184181
,0,1050,-84.429445521,33.716825347
,0,1051,-84.4262086367,33.716832191
,0,1052,-84.4229717513,33.7168389502
,0,1053,-84.4197348648,33.7168456246
,0,1054,-84.4164979772,33.7168522142
,0,1055,-84.4132610886,33.7168587189
,0,1056,-84.410024199,33.7168651388
,0,1057,-84.4067873083,33.7168714739
,0,1058,-84.4035504167,33.7168777242
,0,1059,-84.400313524,33.7168838896
,0,1060,-84.3970766304,33.7168899702
,0,1061,-84.3938397358,33.716895966
,0,1062,-84.3906028402,33.7169018769
,0,1063,-84.3873659438,33.7169077031
,0,1064,-84.3841290464,33.7169134444
,0,1065,-84.380892148,33.7169191008
,0,1066,-84.3776552488,33.7169246725
,0,1067,-84.3744183487,33.7169301593
,0,1068,-84.3711814478,33.7169355613
,0,1069,-84.367944546,33.7169408785
,0,1070,-84.3647076433,33.7169461108
,0,1071,-84.3614707398,33.7169512583
,0,1072,-84.3582338355,33.716956321
,0,1073,-84.3549969304,33.7169612989
,0,1074,-84.3517600245,33.7169661919
,0,1075,-84.3485231178,33.7169710002
,0,1076,-84.5492213511,33.7192174203
,0,1077,-84.5459844149,33.7192274038
,0,1078,-84.5427474772,33.7192373024
,0,1079,-84.5362735971,33.7192568453
,0,1080,-84.5330366547,33.7192664894
,0,1081,-84.5297997108,33.7192760488
,0,1082,-84.5265627653,33.7192855233
,0,1083,-84.5233258183,33.719294913
,0,1084,-84.5200888699,33.7193042178
,0,1085,-84.51685192,33.7193134378
,0,1086,-84.5136149686,33.719322573
,0,1087,-84.5039041057,33.7193494696
,0,1088,-84.5006671486,33.7193582655
,0,1089,-84.4974301901,33.7193669765
,0,1090,-84.4941932302,33.7193756027
,0,1091,-84.4909562689,33.7193841441
,0,1092,-84.4877193063,33.7193926007
,0,1093,-84.4844823423,33.7194009724
,0,1094,-84.481245377,33.7194092592
,0,1095,-84.4780084104,33.7194174613
,0,1096,-84.4747714424,33.7194255785
,0,1097,-84.4715344732,33.7194336109
,0,1098,-84.4682975027,33.7194415584
,0,1099,-84.465060531,33.7194494212
,0,1100,-84.461823558,33.7194571991
,0,1101,-84.4585865837,33.7194648921
,0,1102,-84.4553496083,33.7194725003
,0,1103,-84.4521126316,33.7194800237
,0,1104,-84.4488756537,33.7194874623
,0,1105,-84.4456386747,33.719494816
,0,1106,-84.4424016945,33.7195020849
,0,1107,-84.4391647131,33.719509269
,0,1108,-84.4359277306,33.7195163682
,0,1109,-84.4326907469,33.7195233826
,0,1110,-84.4294537622,33.7195303122
,0,1111,-84.4262167763,33.7195371569
,0,1112,-84.4229797894,33.7195439168
,0,1113,-84.4197428014,33.7195505918
,0,1114,-84.4165058123,33.7195571821
,0,1115,-84.4132688222,33.7195636875
,0,1116,-84.4100318311,33.719570108
,0,1117,-84.4067948389,33.7195764437
,0,1118,-84.4035578457,33.7195826946
,0,1119,-84.4003208516,33.7195888607
,0,1120,-84.3970838564,33.7195949419
,0,1121,-84.3938468603,33.7196009383
,0,1122,-84.3906098633,33.7196068499
,0,1123,-84.3873728653,33.7196126766
,0,1124,-84.3841358664,33.7196184185
,0,1125,-84.3808988665,33.7196240755
,0,1126,-84.3776618658,33.7196296477
,0,1127,-84.3744248642,33.7196351351
,0,1128,-84.3711878617,33.7196405377
,0,1129,-84.3679508584,33.7196458554
,0,1130,-84.3647138542,33.7196510882
,0,1131,-84.3614768492,33.7196562363
,0,1132,-84.3582398434,33.7196612995
,0,1133,-84.3550028368,33.7196662779
,0,1134,-84.3517658294,33.7196711714
,0,1135,-84.3485288212,33.7196759801
,0,1136,-84.3323437691,33.7196987511
,0,1137,-84.3291067566,33.7197030508
,0,1138,-84.5492333497,33.7219223525
,0,1139,-84.545996312,33.721932337
,0,1140,-84.5427592728,33.7219422366
,0,1141,-84.539522232,33.7219520514
,0,1142,-84.5362851896,33.7219617814
,0,1143,-84.5330481457,33.7219714266
,0,1144,-84.5298111002,33.7219809869
,0,1145,-84.5265740533,33.7219904624
,0,1146,-84.5233370048,33.721999853
,0,1147,-84.5200999548,33.7220091588
,0,1148,-84.5168629034,33.7220183798
,0,1149,-84.5136258504,33.7220275159
,0,1150,-84.5006776244,33.722063212
,0,1151,-84.4974405643,33.7220719239
,0,1152,-84.4942035029,33.722080551
,0,1153,-84.4909664401,33.7220890932
,0,1154,-84.487729376,33.7220975506
,0,1155,-84.4844923105,33.7221059232
,0,1156,-84.4812552436,33.7221142109
,0,1157,-84.4780181755,33.7221224138
,0,1158,-84.474781106,33.7221305318
,0,1159,-84.4715440353,33.722138565
,0,1160,-84.4683069633,33.7221465134
,0,1161,-84.46506989,33.7221543769
,0,1162,-84.4618328155,33.7221621556
,0,1163,-84.4585957397,33.7221698494
,0,1164,-84.4553586627,33.7221774584
,0,1165,-84.4521215845,33.7221849826
,0,1166,-84.4488845051,33.7221924219
,0,1167,-84.4456474246,33.7221997764
,0,1168,-84.4424103428,33.722207046
,0,1169,-84.4391732599,33.7222142308
,0,1170,-84.4359361759,33.7222213307
,0,1171,-84.4326990908,33.7222283458
,0,1172,-84.4294620045,33.7222352761
,0,1173,-84.4262249171,33.7222421215
,0,1174,-84.4229878286,33.7222488821
,0,1175,-84.4197507391,33.7222555579
,0,1176,-84.4165136485,33.7222621487
,0,1177,-84.4132765569,33.7222686548
,0,1178,-84.4100394642,33.722275076
,0,1179,-84.4068023705,33.7222814124
,0,1180,-84.4035652758,33.7222876639
,0,1181,-84.4003281801,33.7222938306
,0,1182,-84.3970910835,33.7222999124
,0,1183,-84.3938539858,33.7223059094
,0,1184,-84.3906168873,33.7223118216
,0,1185,-84.3873797877,33.7223176489
,0,1186,-84.3841426873,33.7223233914
,0,1187,-84.3809055859,33.722329049
,0,1188,-84.3776684837,33.7223346218
,0,1189,-84.3744313806,33.7223401097
,0,1190,-84.3711942766,33.7223455128
,0,1191,-84.3679571717,33.7223508311
,0,1192,-84.364720066,33.7223560645
,0,1193,-84.3614829595,33.722361213
,0,1194,-84.3582458521,33.7223662768
,0,1195,-84.355008744,33.7223712556
,0,1196,-84.351771635,33.7223761497
,0,1197,-84.3485345253,33.7223809589
,0,1198,-84.3323489656,33.7224037322
,0,1199,-84.3291118515,33.7224080323
,0,1200,-84.3258747368,33.7224122476
,0,1201,-84.5492453498,33.7246272834
,0,1202,-84.5460082107,33.7246372689
,0,1203,-84.5427710699,33.7246471696
,0,1204,-84.5395339276,33.7246569854
,0,1205,-84.5362967836,33.7246667164
,0,1206,-84.5330596382,33.7246763625
,0,1207,-84.5298224912,33.7246859238
,0,1208,-84.5265853427,33.7246954003
,0,1209,-84.5233481927,33.7247047918
,0,1210,-84.49745094,33.72477687
,0,1211,-84.494213777,33.724785498
,0,1212,-84.4909766127,33.7247940411
,0,1213,-84.487739447,33.7248024994
,0,1214,-84.48450228,33.7248108728
,0,1215,-84.4812651116,33.7248191614
,0,1216,-84.4780279419,33.7248273651
,0,1217,-84.4747907709,33.7248354839
,0,1218,-84.4715535987,33.724843518
,0,1219,-84.4683164251,33.7248514671
,0,1220,-84.4650792503,33.7248593314
,0,1221,-84.4618420742,33.7248671109
,0,1222,-84.4586048969,33.7248748055
,0,1223,-84.4553677184,33.7248824153
,0,1224,-84.4521305387,33.7248899402
,0,1225,-84.4488933578,33.7248973803
,0,1226,-84.4456561756,33.7249047355
,0,1227,-84.4424189924,33.7249120059
,0,1228,-84.4391818079,33.7249191914
,0,1229,-84.4359446224,33.7249262921
,0,1230,-84.4327074357,33.7249333079
,0,1231,-84.4294702479,33.7249402389
,0,1232,-84.4262330589,33.724947085
,0,1233,-84.4229958689,33.7249538463
,0,1234,-84.4197586779,33.7249605227
,0,1235,-84.4165214857,33.7249671143
,0,1236,-84.4132842926,33.724973621
,0,1237,-84.4100470983,33.7249800428
,0,1238,-84.4068099031,33.7249863798
,0,1239,-84.4035727069,33.724992632
,0,1240,-84.4003355097,33.7249987993
,0,1241,-84.3970983115,33.7250048818
,0,1242,-84.3938611123,33.7250108794
,0,1243,-84.3906239122,33.7250167921
,0,1244,-84.3873867111,33.72502262
,0,1245,-84.3841495091,33.7250283631
,0,1246,-84.3809123062,33.7250340213
,0,1247,-84.3776751024,33.7250395947
,0,1248,-84.3744378978,33.7250450832
,0,1249,-84.3712006922,33.7250504868
,0,1250,-84.3679634858,33.7250558056
,0,1251,-84.3647262786,33.7250610395
,0,1252,-84.3614890705,33.7250661886
,0,1253,-84.3582518616,33.7250712529
,0,1254,-84.3550146519,33.7250762322
,0,1255,-84.3517774415,33.7250811268
,0,1256,-84.3485402302,33.7250859365
,0,1257,-84.3323541628,33.7251087121
,0,1258,-84.3291169472,33.7251130126
,0,1259,-84.3258797309,33.7251172283
,0,1260,-84.3226425139,33.7251213592
,0,1261,-84.3194052963,33.7251254052
,0,1262,-84.5492573516,33.7273322132
,0,1263,-84.5460201109,33.7273421997
,0,1264,-84.5427828686,33.7273521014
,0,1265,-84.5395456247,33.7273619182
,0,1266,-84.5363083793,33.7273716502
,0,1267,-84.5330711323,33.7273812973
,0,1268,-84.5298338837,33.7273908595
,0,1269,-84.5265966337,33.7274003369
,0,1270,-84.5168848745,33.72742826
,0,1271,-84.5136476185,33.727437398
,0,1272,-84.5006985802,33.7274731013
,0,1273,-84.497461317,33.727481815
,0,1274,-84.4942240525,33.7274904439
,0,1275,-84.4909867866,33.7274989878
,0,1276,-84.4877495194,33.727507447
,0,1277,-84.4845122508,33.7275158212
,0,1278,-84.4812749809,33.7275241106
,0,1279,-84.4780377097,33.7275323152
,0,1280,-84.4748004371,33.7275404349
,0,1281,-84.4715631633,33.7275484697
,0,1282,-84.4683258882,33.7275564197
,0,1283,-84.4650886118,33.7275642848
,0,1284,-84.4618513342,33.7275720651
,0,1285,-84.4586140554,33.7275797605
,0,1286,-84.4553767753,33.727587371
,0,1287,-84.452139494,33.7275948967
,0,1288,-84.4489022115,33.7276023375
,0,1289,-84.4456649279,33.7276096935
,0,1290,-84.4424276431,33.7276169646
,0,1291,-84.4391903571,33.7276241509
,0,1292,-84.4359530699,33.7276312523
,0,1293,-84.4327157817,33.7276382688
,0,1294,-84.4294784923,33.7276452005
,0,1295,-84.4262412019,33.7276520473
,0,1296,-84.4230039103,33.7276588092
,0,1297,-84.4197666177,33.7276654863
,0,1298,-84.416529324,33.7276720786
,0,1299,-84.4132920293,33.7276785859
,0,1300,-84.4100547335,33.7276850085
,0,1301,-84.4068174367,33.7276913461
,0,1302,-84.4035801389,33.7276975989
,0,1303,-84.4003428402,33.7277037669
,0,1304,-84.3971055404,33.7277098499
,0,1305,-84.3938682397,33.7277158481
,0,1306,-84.390630938,33.7277217615
,0,1307,-84.3873936354,33.72772759
,0,1308,-84.3841563319,33.7277333336
,0,1309,-84.3809190274,33.7277389924
,0,1310,-84.3776817221,33.7277445663
,0,1311,-84.3744444158,33.7277500554
,0,1312,-84.3712071087,33.7277554596
,0,1313,-84.3679698008,33.7277607789
,0,1314,-84.364732492,33.7277660134
,0,1315,-84.3614951824,33.727771163
,0,1316,-84.3582578719,33.7277762278
,0,1317,-84.3550205607,33.7277812076
,0,1318,-84.3517832487,33.7277861027
,0,1319,-84.3485459358,33.7277909128
,0,1320,-84.3355966771,33.7278093049
,0,1321,-84.3323593607,33.7278136908
,0,1322,-84.3291220435,33.7278179918
,0,1323,-84.3258847256,33.7278222079
,0,1324,-84.3226474071,33.7278263392
,0,1325,-84.5395573234,33.7300668498
,0,1326,-84.5363199764,33.7300765828
,0,1327,-84.5330826278,33.7300862309
,0,1328,-84.5298452778,33.7300957941
,0,1329,-84.5266079261,33.7301052724
,0,1330,-84.5168958623,33.7301331983
,0,1331,-84.5136585048,33.7301423373
,0,1332,-84.5104211458,33.7301513913
,0,1333,-84.5007090601,33.7301780442
,0,1334,-84.4974716955,33.7301867588
,0,1335,-84.4942343294,33.7301953885
,0,1336,-84.4909969619,33.7302039334
,0,1337,-84.4877595931,33.7302123933
,0,1338,-84.484522223,33.7302207685
,0,1339,-84.4812848515,33.7302290587
,0,1340,-84.4780474787,33.7302372641
,0,1341,-84.4748101046,33.7302453846
,0,1342,-84.4715727292,33.7302534203
,0,1343,-84.4683353526,33.7302613711
,0,1344,-84.4650979746,33.730269237
,0,1345,-84.4618605954,33.730277018
,0,1346,-84.458623215,33.7302847142
,0,1347,-84.4553858334,33.7302923255
,0,1348,-84.4521484506,33.730299852
,0,1349,-84.4489110665,33.7303072936
,0,1350,-84.4456736813,33.7303146503
,0,1351,-84.4424362949,33.7303219221
,0,1352,-84.4391989073,33.7303291091
,0,1353,-84.4359615187,33.7303362112
,0,1354,-84.4327241288,33.7303432285
,0,1355,-84.4294867379,33.7303501609
,0,1356,-84.4262493459,33.7303570084
,0,1357,-84.4230119528,33.730363771
,0,1358,-84.4197745586,33.7303704488
,0,1359,-84.4165371633,33.7303770417
,0,1360,-84.413299767,33.7303835497
,0,1361,-84.4100623697,33.7303899729
,0,1362,-84.4068249714,33.7303963112
,0,1363,-84.403587572,33.7304025646
,0,1364,-84.4003501717,33.7304087332
,0,1365,-84.3971127703,33.7304148169
,0,1366,-84.393875368,33.7304208157
,0,1367,-84.3906379648,33.7304267297
,0,1368,-84.3874005606,33.7304325588
,0,1369,-84.3841631555,33.730438303
,0,1370,-84.3809257495,33.7304439623
,0,1371,-84.3776883426,33.7304495368
,0,1372,-84.3744509348,33.7304550264
,0,1373,-84.3712135261,33.7304604312
,0,1374,-84.3679761166,33.7304657511
,0,1375,-84.3647387062,33.7304709861
,0,1376,-84.361501295,33.7304761362
,0,1377,-84.358263883,33.7304812015
,0,1378,-84.3550264702,33.7304861819
,0,1379,-84.3517890566,33.7304910774
,0,1380,-84.3485516423,33.730495888
,0,1381,-84.3388393946,33.7305098108
,0,1382,-84.3356019773,33.730514282
,0,1383,-84.3323645592,33.7305186683
,0,1384,-84.3291271405,33.7305229697
,0,1385,-84.3258897211,33.7305271863
,0,1386,-84.5395690237,33.7327717802
,0,1387,-84.5363315751,33.7327815142
,0,1388,-84.533094125,33.7327911632
